health_status,transportation_mode,extracurricular_activities,class_time,subject_difficulty,previous_attendance,study_hours,sleep_hours,previous_grades,distance,previous_absence_count,attendance_status
Fair,Bicycle,Yes,Afternoon,Easy,0.9294185690817701,0.30064069960685524,0.31366762184056945,0.5398882128731045,0.2396879657086596,0.023770067529699436,Present
Fair,Car,Yes,Afternoon,Hard,0.7874355383642262,0.45510170602263,0.3003767272309743,0.47413464203247013,0.019734180770693818,0.06454228957886765,Present
Good,Bicycle,Yes,Afternoon,Easy,0.3659481775447816,0.31045720390749587,0.43299225008687015,0.2802211828153574,0.598278783404364,0.4291292216855237,Absent
Fair,Walking,No,Evening,Medium,0.8406330958852313,0.39596660897859565,0.3732644878067625,0.9011404348924328,0.2745679510321925,0.2401893156051937,Present
Good,Bicycle,No,Afternoon,Easy,0.7955277056376727,0.27555135501111344,0.27029066742940777,0.8420384683642113,0.24697739487620313,0.08538366793648937,Present
Fair,Bus,No,Morning,Hard,0.9431461355037863,0.5073621943907571,0.37540113312680956,0.7177383303754015,0.5474502262942736,0.023006881140750536,Present
Good,Walking,No,Morning,Hard,0.6571310072057822,0.3707314541024723,0.28570146330511115,0.9818500860326128,0.22189862416817088,0.17234817415590648,Present
Fair,Walking,Yes,Morning,Easy,0.21540149820982138,0.31924086599017043,0.2657200442973614,0.8115062782954625,0.7622154243040523,0.08176121225331595,Absent
Fair,Bus,No,Morning,Easy,0.615835949785936,0.3336563842780512,0.3610673369984551,0.9693759471327802,0.026854199532367118,0.351659919533145,Present
Poor,Car,Yes,Morning,Medium,0.6668467655216636,0.4871524386087934,0.3271364794588949,0.7875802315407466,0.06089595588669659,0.22018818813314361,Present
Fair,Bus,Yes,Afternoon,Hard,0.8894346972635343,0.2715612963927486,0.3691013693787064,0.1856209812456127,0.6212116667307921,0.36709980063236847,Absent
Poor,Bus,Yes,Morning,Medium,0.21110547305434632,0.5540441239776673,0.33439867735645845,0.5071053338711724,0.7769208091840819,0.13842323908813334,Absent
Fair,Car,Yes,Evening,Easy,0.12515299181870784,0.5607915061119157,0.3350861604235885,0.871324795704253,0.299134058266415,0.5827023592483863,Absent
Poor,Car,No,Morning,Hard,0.398306501230623,0.26675516521054343,0.25922379665431466,0.8377781959454673,0.24264378491638014,0.2826562917408106,Absent
Good,Bus,No,Evening,Easy,0.8501472487561583,0.43973970234592347,0.2537214145969458,0.5894669131398381,0.199669710543657,0.33618374515223115,Present
Fair,Car,Yes,Evening,Easy,0.6583114587026467,0.567286820189853,0.3395944772510824,0.5059293345728724,0.6611173841622258,0.05404349917039582,Absent
Good,Bus,No,Afternoon,Medium,0.07558849197866285,0.35170160739271594,0.31163814996003575,0.7532341711735648,0.31638928041567926,0.47546432068311256,Absent
Fair,Walking,No,Evening,Hard,0.2539723687769938,0.4369016437825167,0.3467163527276752,0.6229827412001102,0.11032247673644281,0.17787701828206476,Absent
Poor,Walking,Yes,Evening,Medium,0.5845029033063914,0.6135586730077367,0.4599411450037291,0.2573474145641738,0.7255553518297799,0.7230384526217614,Absent
Good,Walking,Yes,Afternoon,Hard,0.13201682741247842,0.3575168652474362,0.30340611248553356,0.9889791691074725,0.6293091732180811,0.08695961191786561,Absent
Poor,Car,No,Afternoon,Hard,0.44283386924655554,0.2976746776624416,0.3144531241824453,0.9538532035330186,0.07451388005294887,0.06042157908985078,Absent
Poor,Bus,No,Morning,Easy,0.5130672925918838,0.5892191760833068,0.3643283873376588,0.6796815864865596,0.666910109490958,0.01137209949596563,Absent
Fair,Bus,Yes,Evening,Hard,0.3562507233667877,0.3727066679774487,0.2830422215114659,0.38881625017080557,0.6626562567588516,0.5199481568960284,Absent
Poor,Bicycle,Yes,Morning,Easy,0.6052564302901379,0.4143306305000004,0.37511356999717266,0.5283977621185411,0.14648122326694102,0.006242505872825541,Absent
Poor,Bicycle,Yes,Morning,Hard,0.7086819455678194,0.4057864047426757,0.33539919603626145,0.257377470858021,0.05936091379919045,0.1572757474325949,Absent
Good,Bus,No,Morning,Hard,0.45891807172473625,0.26547903291913977,0.362444096295192,0.9152301606822189,0.44924522326657673,0.3831595620198447,Present
Poor,Walking,Yes,Afternoon,Hard,0.2629925483445525,0.2792240607456648,0.43556481670497926,0.6172771855070365,0.4778301882493465,0.3155998995450626,Absent
Good,Car,No,Afternoon,Hard,0.7276606055159256,0.3846002334802169,0.3243093730793121,0.9509769626818355,0.19736859986752447,0.25381653415361954,Present
Fair,Bus,No,Afternoon,Medium,0.5500989374378407,0.26791077174938394,0.3314898082560712,0.5456079567233004,0.032982442085720556,0.1274314215723649,Present
Poor,Car,No,Evening,Medium,0.783312761144731,0.39488813069846224,0.4071138313830651,0.8971327713225177,0.27003144345644614,0.4230536969531673,Present
Fair,Car,No,Afternoon,Hard,0.812141235328164,0.3942049458237283,0.35902838435178075,0.8853154615725781,0.37380548663845403,0.2500467885642065,Present
Fair,Walking,No,Evening,Medium,0.40884306563241835,0.227081711049658,0.3664886468517098,0.7337549192268605,0.3511214145359708,0.33330835989082797,Present
Fair,Car,Yes,Morning,Medium,0.9052065151803117,0.36028846684321475,0.40177854965818116,0.9650739771299307,0.15036536130165715,0.0888035470445086,Present
Poor,Bus,Yes,Evening,Easy,0.2976252867083218,0.4599103331863595,0.27241594454828283,0.9348785426153667,0.35128305446524566,0.1896522450734666,Absent
Good,Bicycle,Yes,Afternoon,Easy,0.6061793505716271,0.2646245325290242,0.3048565623164522,0.7690118076487822,0.061850654566216356,0.13364888222905186,Present
Good,Bicycle,No,Afternoon,Hard,0.6455237230522718,0.63378277453883,0.23325179413797648,0.7584207444264817,0.0075012421819551775,0.28713633108510056,Present
Good,Walking,Yes,Morning,Hard,0.7607522413471406,0.28305193707969833,0.28497757693109865,0.6614866216541273,0.08577618703170298,0.851958123185024,Present
Good,Bicycle,Yes,Evening,Easy,0.5697733374351862,0.41241756847446137,0.2626002107816416,0.6880460939107089,0.6196878918079468,0.01377164395031888,Absent
Poor,Car,No,Evening,Medium,0.4681068166281432,0.664201191049262,0.42765535991362874,0.9921523880628176,0.3869769970760716,0.29394113787672105,Absent
Poor,Bus,Yes,Evening,Hard,0.4410031658300487,0.3606617702255343,0.3782663333580564,0.5124999017089314,0.11432449358327236,0.06801814921639343,Absent
Good,Bus,Yes,Evening,Hard,0.798000143472756,0.3758569435275007,0.18228755293789844,0.5152624095743954,0.41350694364769375,0.24788043945829985,Present
Good,Walking,Yes,Afternoon,Easy,0.8939985163652481,0.5201931669539543,0.31069436119569294,0.7942164334233872,0.23108542735710264,0.03178517167259354,Present
Fair,Walking,Yes,Afternoon,Medium,0.6026819918372245,0.26605302250422436,0.28378213331848123,0.6063898519143117,0.05397004919093341,0.027509856399173388,Absent
Poor,Bicycle,Yes,Evening,Medium,0.3460408077119714,0.31162808593089375,0.36705368903411434,0.9230464390861998,0.34498133085183036,0.6513551342753872,Absent
Fair,Bus,No,Morning,Easy,0.5698673761934718,0.2561588833205441,0.3497686840592833,0.8678697784647826,0.42908266179187526,0.12297264493638677,Absent
Good,Walking,No,Afternoon,Medium,0.31198374929009903,0.557943789169486,0.2928806814784633,0.9918299287859121,0.25976774106528544,0.038456409762727864,Present
Poor,Bicycle,No,Morning,Easy,0.38055565399787444,0.4063649061496518,0.35948196156787005,0.8656092566901066,0.3862474400369304,0.2678414514102647,Present
Fair,Bus,No,Afternoon,Hard,0.6391672556179304,0.36347191417961155,0.29443483865252607,0.3201031261027855,0.3987336416088649,0.28872514931800963,Absent
Poor,Car,No,Morning,Easy,0.40189566547866795,0.3653228423233288,0.2942243507257386,0.43101170563061825,0.2215962418913027,0.04352654885441134,Absent
Fair,Bicycle,Yes,Afternoon,Medium,0.7866440496929921,0.5798480087138118,0.30237153269405737,0.971102159793722,0.6683564739532705,0.2959231379671417,Absent
Good,Car,No,Evening,Medium,0.0786423542267963,0.4283053162258654,0.2904614540457323,0.28474749567273,0.16257415095408465,0.3408216400697891,Absent
Fair,Bus,Yes,Morning,Medium,0.3392410459899757,0.48173062037383263,0.29087043187259337,0.6547038330034902,0.7454617568282573,0.2918195792272899,Absent
Poor,Bus,Yes,Morning,Easy,0.10102041317951878,0.2678444213488949,0.3600366507572796,0.9155165099331731,0.1000906044066512,0.40808988911787664,Absent
Poor,Car,Yes,Morning,Hard,0.5840788623329701,0.3129272228356259,0.3630229976175775,0.9524204783305655,0.44434015169270485,0.005470749935850324,Present
Poor,Walking,No,Afternoon,Easy,0.3327630709955022,0.3643907951380945,0.2538832840859128,0.7699142650878098,0.03457638635718343,0.09628014981555877,Absent
Good,Bicycle,No,Afternoon,Medium,0.6254072744752956,0.4337766099054602,0.35413950620301593,0.8693960929762219,0.839929758638558,0.5595887986954371,Absent
Good,Walking,No,Evening,Medium,0.5875540446000072,0.496234516926657,0.3287856752164987,0.6072258518974637,0.12045884486399157,0.050876403323251905,Present
Good,Walking,Yes,Evening,Hard,0.4400141860550554,0.2684558692950154,0.2835536758769635,0.9883826909456924,0.6586145448670218,0.02418264265954016,Present
Good,Bicycle,Yes,Evening,Hard,0.5985015319964342,0.2677652565316705,0.3662540522223754,0.9982325231423573,0.02385532681337565,0.12222379951125006,Present
Good,Bicycle,No,Afternoon,Hard,0.10039414109048968,0.3347049844167919,0.2949355214604225,0.431499246662193,0.08095014993144913,0.45877220227133414,Present
Poor,Walking,Yes,Morning,Easy,0.8602820710463068,0.3697114756201007,0.2533658014538133,0.9611857536506507,0.2235942854809045,0.23007823192195753,Present
Poor,Bus,Yes,Evening,Hard,0.969604489666087,0.5392038751587092,0.26121829556068193,0.815134239308899,0.04335366921082371,0.09981179021570571,Present
Poor,Bus,Yes,Evening,Easy,0.900855661226696,0.3326209894340524,0.3259052810213754,0.5796087081366832,0.007829688295400296,0.09707037275229649,Absent
Poor,Walking,Yes,Afternoon,Easy,0.7038034998178366,0.25976307165761753,0.3410315402153582,0.3666065403217937,0.39318802300416744,0.1345395227101694,Absent
Good,Bus,Yes,Morning,Medium,0.49295446408905524,0.34831531168261715,0.38891264237740014,0.6529050300760979,0.35635980861026667,0.37761925369392996,Absent
Poor,Bus,No,Evening,Medium,0.4893607003779985,0.48220660780325275,0.3601236718141182,0.8975648666502151,0.44489898650655896,0.30562719859360693,Present
Fair,Car,No,Evening,Easy,0.3223077778784459,0.3668647700912151,0.4526184956434362,0.5740272877204298,0.3731768413251103,0.22461365959004534,Absent
Fair,Bus,Yes,Evening,Hard,0.7052820242513991,0.5119687778553381,0.32634463489955307,0.5519050298658219,0.03154744622316899,0.546168848819197,Absent
Fair,Bicycle,No,Afternoon,Medium,0.30364701406930883,0.4776936702931517,0.29287566111152,0.6539998192882931,0.07481935530597433,0.0658374329105569,Absent
Poor,Bicycle,Yes,Evening,Easy,0.8355664815622947,0.2493465969809601,0.27363681037229265,0.516954755268305,0.6546294843995693,0.3064809567750711,Absent
Poor,Walking,Yes,Evening,Medium,0.5728741369865,0.2695410556199528,0.30965128168133144,0.8982654930550307,0.06494898389339696,0.2600360773435993,Absent
Fair,Bus,No,Morning,Hard,0.3286662908569646,0.4413616257571681,0.32848684712015075,0.639447722333859,0.41219222182855847,0.02337659449462505,Present
Good,Bicycle,No,Evening,Hard,0.16350081884393608,0.40122235484151697,0.30043026350809765,0.9318729533316346,0.2511639114133464,0.3076854131848248,Present
Good,Bicycle,No,Morning,Hard,0.7763644443675032,0.5402009325919123,0.3193203378897479,0.18724204182792306,0.5539456804264076,0.4146818809690824,Present
Fair,Car,No,Morning,Hard,0.5947879364831881,0.47841464163534986,0.24096871635462555,0.9892665998308965,0.37887140889834503,0.5057445711452183,Absent
Good,Bicycle,Yes,Afternoon,Easy,0.4128721672122486,0.3755971647828866,0.42593031669381043,0.35625003291082713,0.5638431767819033,0.6827329986536527,Absent
Poor,Car,Yes,Evening,Medium,0.6021406530858506,0.3163019645560413,0.31174236934008936,0.7364159760401701,0.10519597606195907,0.1631442215267959,Absent
Good,Bus,No,Morning,Hard,0.6642105494441305,0.31360201509239216,0.32197201952491017,0.4896641098807321,0.2320930577058295,0.5713799212857019,Absent
Good,Car,No,Evening,Easy,0.21492495659549407,0.34726109383603804,0.28824377480138824,0.6959283691053114,0.10400982583840114,0.11889610088677006,Present
Good,Bicycle,Yes,Evening,Easy,0.4921865611786138,0.43240364427065336,0.2790565021466632,0.43304992944352466,0.25214281982100545,0.15329157043611152,Present
Good,Bicycle,No,Morning,Easy,0.3283060043548363,0.5124776719985813,0.3631823173516421,0.38624120059746825,0.04033821764726668,0.214602190642724,Present
Poor,Walking,Yes,Afternoon,Easy,0.2841603822188617,0.3699174043967702,0.3008969332953494,0.5098935428969745,0.4579413332475089,0.4232760232202017,Absent
Poor,Walking,No,Evening,Medium,0.3488416743260572,0.22490244255947722,0.369746155693778,0.9370523565018961,0.22957637486618485,0.15212475839481748,Absent
Good,Walking,Yes,Afternoon,Easy,0.4957550003441458,0.4578928648571235,0.3930424759999655,0.7431265576903334,0.0017599899318932433,0.20908159896522485,Present
Good,Bicycle,No,Afternoon,Medium,0.7130081778478727,0.16215683401266717,0.289886408303274,0.7546794237427836,0.8414059708617321,0.6366741018404202,Present
Poor,Bus,No,Afternoon,Easy,0.8521010534468769,0.5594177956204013,0.36312680166993067,0.8050267761911025,0.11177220992439069,0.21657984244613812,Present
Poor,Bus,No,Afternoon,Hard,0.524695196563613,0.38855276282011375,0.30821051351881823,0.43920798395677185,0.6341996565877619,0.83421623912825,Absent
Poor,Bus,No,Evening,Hard,0.7732894835102021,0.31270110331106477,0.2825625652366,0.8501116946685237,0.029944004525440403,0.2858377482611364,Absent
Fair,Walking,Yes,Afternoon,Medium,0.49258566866129483,0.47382372308161624,0.24419833758446557,0.8767003313011134,0.2385408514914017,0.31282380274522165,Present
Fair,Car,No,Morning,Easy,0.8938300813194259,0.4346117328797723,0.2821970724158303,0.6107323982952527,0.07785865460726366,0.3520082270265743,Absent
Good,Bus,Yes,Evening,Hard,0.5397833224253171,0.5389764133946355,0.32584553361284085,0.8961761361075169,0.2236875729211864,0.46472631809251835,Present
Poor,Bus,No,Evening,Medium,0.2638989021672578,0.3596712208089061,0.4018214759779434,0.7526892356129162,0.3848555327626117,0.06249024995344838,Absent
Poor,Car,No,Afternoon,Hard,0.7398927523659629,0.3753664718820152,0.41639819176908827,0.5209012098927588,0.22779514454900876,0.12525212193940463,Absent
Poor,Walking,Yes,Morning,Medium,0.7640054979025352,0.3296289600668567,0.3534270080773035,0.7726580552876062,0.1772615021014334,0.39019290247618044,Absent
Fair,Car,No,Afternoon,Hard,0.4350556530870089,0.38918610096085837,0.39568910882859043,0.7779023193029577,0.17307466787904532,0.0989873967355238,Absent
Good,Car,No,Afternoon,Medium,0.5462779819226876,0.3383856541951057,0.277175146468737,0.8541051594023739,0.2584770441477078,0.2855606332401498,Present
Good,Car,Yes,Afternoon,Easy,0.6299678732266201,0.29010837452718063,0.3271081693811203,0.7483144197011575,0.2823242209021876,0.38924604924638073,Present
Fair,Bicycle,Yes,Morning,Medium,0.7841548449715285,0.5268583235647469,0.3402727843518152,0.18563553027783294,0.5752159754329769,0.0029602755389234203,Present
Good,Bus,Yes,Morning,Easy,0.3212643487593931,0.4337482074726399,0.39873056337882773,0.9321276216576276,0.24109314852105154,0.2918830343567171,Present
Fair,Walking,Yes,Afternoon,Hard,0.47268211799362936,0.46635456184984353,0.3300891520552305,0.7182939434742732,0.4153549943835343,0.10426278274563314,Absent
Poor,Walking,No,Afternoon,Easy,0.38259306708967683,0.2865979814065042,0.27705999258760905,0.9487928383581952,0.07281496291286402,0.05477552614725542,Absent
Poor,Bicycle,Yes,Afternoon,Medium,0.05134079585533765,0.3967723105897382,0.21626894843969002,0.6546188320020503,0.23125482111533024,0.12088201074420186,Absent
Poor,Car,No,Morning,Medium,0.38913678495359943,0.22346124129700262,0.37971494133438116,0.7411316473887155,0.25837511979009886,0.32886216955638536,Absent
Good,Car,No,Morning,Hard,0.4837654078967339,0.1287387436189562,0.3673722485713528,0.6199931012269818,0.33274521615003616,0.3628861475829045,Present
Fair,Walking,No,Evening,Hard,0.6779774252780011,0.36364267050849713,0.4143774027618397,0.4810286366395695,0.09780063639678223,0.010501769759520121,Absent
Poor,Bus,No,Afternoon,Hard,0.7311883056721217,0.4480608593347348,0.3724792265523309,0.9254157426761476,0.00013582037586462996,0.3025849901356856,Present
Poor,Bicycle,Yes,Afternoon,Medium,0.30407841904105903,0.496717812243895,0.33914972248226305,0.3867455706261882,0.43302734299282925,0.1441630911002515,Absent
Good,Bus,Yes,Morning,Easy,0.2729702777905641,0.1325432871845859,0.3280036768313318,0.5820094315943548,0.592217215384057,0.09169230356599416,Absent
Fair,Walking,No,Morning,Hard,0.47597449179676693,0.48117055716132656,0.46551658221674463,0.6315781336218234,0.8093271679610218,0.12221930731198066,Absent
Good,Car,No,Evening,Hard,0.45382457181055064,0.38505443068350115,0.34489380955119225,0.3584039444711425,0.19002300466405575,0.5124917602183631,Absent
Poor,Bicycle,No,Evening,Easy,0.18898524933067357,0.5082999938516869,0.33790469492883934,0.7596083879691609,0.1711330048045486,0.4064610953587833,Absent
Good,Bus,No,Morning,Medium,0.8989387913963964,0.3495701984187377,0.25135053714635697,0.8312115889153343,0.33903383846992974,0.08423879626833526,Present
Good,Walking,No,Evening,Easy,0.6186743579113904,0.3606909799298539,0.32297232572487844,0.8098307785392275,0.5897707721971598,0.17328178934685315,Present
Fair,Car,Yes,Afternoon,Easy,0.7037296725193225,0.3444983298455891,0.28796140550506877,0.2814038684879315,0.1030964912280971,0.38335604998181605,Present
Good,Car,Yes,Morning,Hard,0.07399517626464262,0.25691687983753286,0.3525077816973324,0.8556160976834617,0.6156705962829045,0.07878936533205302,Present
Fair,Bus,Yes,Morning,Medium,0.5468599115966045,0.5083145212660735,0.28292984154989875,0.6993577062703147,0.22993400270006908,0.05673104131969268,Absent
Fair,Bicycle,Yes,Evening,Easy,0.4932406409816428,0.555124526642773,0.4172430703311747,0.4083544874334037,0.49877964707144934,0.5270342127305683,Absent
Good,Bus,Yes,Afternoon,Medium,0.4969615977696454,0.3183845010971956,0.3396724287495898,0.5507567669554073,0.2538544906663922,0.1831272043216254,Present
Good,Walking,No,Morning,Medium,0.31898764219215864,0.4466431287412317,0.32199349302010316,0.5230350719471727,0.06896704788796193,0.4924085227037954,Present
Poor,Walking,No,Afternoon,Hard,0.8008997832357483,0.3736692193122084,0.3479840423843161,0.9292821127158114,0.3342786056906074,0.2561205923350312,Present
Fair,Car,Yes,Morning,Hard,0.6772979137385632,0.37194979465883826,0.3727600753874131,0.7028244952091118,0.14319743821179254,0.20422596172171015,Absent
Good,Bus,No,Morning,Medium,0.5374130856583297,0.2959801289044527,0.3837610770590958,0.6027895401353152,0.27563007190538413,0.10955898792919021,Present
Fair,Walking,Yes,Afternoon,Hard,0.670372910489844,0.27458390130043964,0.34190856530698144,0.9798706300830337,0.4040701832997045,0.2949473598323812,Absent
Fair,Car,No,Morning,Medium,0.36858641934548836,0.324404929330808,0.28334469614064456,0.5782416313077504,0.0916500048695623,0.5233583726637229,Absent
Fair,Bicycle,No,Morning,Hard,0.5684894602583013,0.24521984436909688,0.23569356480244869,0.991465411784899,0.11219893670772951,0.01310443401131319,Absent
Poor,Bicycle,Yes,Afternoon,Medium,0.6531782121340559,0.351574164806917,0.16894918220071434,0.440125352585148,0.4797205079090392,0.06882822366231589,Present
Fair,Car,No,Morning,Medium,0.6280428770864909,0.35338113880537775,0.2713063336846986,0.8752284278569056,0.01636355410411258,0.13043236673027817,Present
Good,Bicycle,Yes,Evening,Hard,0.1704595482578861,0.3637652442453898,0.2441163925818302,0.4721284528489846,0.16086690614748927,0.20385793039412206,Present
Good,Bicycle,Yes,Evening,Easy,0.10078670681960493,0.38531464787446995,0.27433525829426847,0.5325553061020296,0.17183004424547774,0.1255686315951784,Present
Fair,Bus,Yes,Afternoon,Easy,0.21668553168035207,0.4116830174172184,0.3994332260051241,0.5351324337681432,0.6638442718237728,0.04387429438240643,Absent
Poor,Car,No,Morning,Medium,0.582248633519846,0.31791210775903134,0.26570679913601425,0.583860980235986,0.5797314079097415,0.848871617682459,Absent
Good,Bicycle,Yes,Evening,Easy,0.5429322838509264,0.3958528222000853,0.23857970595790184,0.6044421571864244,0.38598895621945517,0.3047728254218482,Present
Good,Bicycle,No,Afternoon,Medium,0.2570724820305853,0.4864248384698637,0.29635473339952995,0.8000477541925847,0.41644234372706157,0.7635507558771415,Present
Fair,Bicycle,Yes,Evening,Medium,0.5956127099367104,0.5221294945685149,0.29103123373699413,0.9414651763736022,0.40800358861930724,0.34976542852805387,Absent
Poor,Bus,Yes,Evening,Easy,0.20377340434762375,0.43645614773554575,0.4444395330440145,0.9529416878651403,0.2175964433293629,0.031804931601583514,Present
Poor,Bicycle,No,Morning,Easy,0.5064755815769781,0.43319184477078876,0.3559935509050956,0.7675439428034231,0.6305694073036098,0.16313056086040972,Absent
Poor,Walking,Yes,Morning,Easy,0.3358671834135727,0.24674817231703364,0.26302553167356707,0.8257772641728964,0.6655810549078518,0.7165157108798911,Absent
Poor,Walking,Yes,Evening,Hard,0.2270324661623853,0.41849705750731564,0.26139604063651933,0.8153964440463901,0.4639546173444434,0.325019260570551,Absent
Fair,Bus,No,Afternoon,Easy,0.6701194720210356,0.44385792909210053,0.36767087367105467,0.7753033073129411,0.22006805745485977,0.0029874839475764635,Present
Poor,Bicycle,No,Afternoon,Medium,0.5527466750314622,0.17947056272440942,0.4209885893656299,0.5360150860391084,0.3486541852443483,0.1223423902870692,Present
Poor,Bicycle,No,Afternoon,Easy,0.8675076313245735,0.4995973678846446,0.3679750018758061,0.6618629252140975,0.3018146107984517,0.14104450736118973,Absent
Poor,Car,No,Evening,Medium,0.7595431795265507,0.4210367113540887,0.32776967339084995,0.8391923853009782,0.5344472917084752,0.13511871862215805,Absent
Fair,Car,No,Evening,Easy,0.43747094648538015,0.40935234964386097,0.41385579350934354,0.5447881498586742,0.26103825844718787,0.2417517432021639,Absent
Fair,Walking,No,Evening,Medium,0.7419619638234982,0.4185837628902753,0.39840471184074494,0.9485028979406425,0.2777183451936487,0.004012964565231188,Present
Fair,Walking,No,Morning,Medium,0.8706749553098216,0.4001976844755811,0.3306084841141453,0.41788764420956,0.5316314361904189,0.013873982961051006,Present
Good,Bicycle,No,Evening,Hard,0.3616333294756584,0.2868932764497413,0.3370989956937003,0.1034789535920723,0.1342621479681329,0.1434106833619597,Absent
Good,Bus,Yes,Afternoon,Medium,0.11183073445065249,0.3998285846330936,0.2759998695808934,0.9699314573199443,0.6504757887464104,0.49162207993227963,Absent
Poor,Car,Yes,Afternoon,Hard,0.6773728338410084,0.4178529169720478,0.33757036980360094,0.9161541663864523,0.36023026739899916,0.45344074047667066,Present
Good,Walking,No,Afternoon,Hard,0.3703415533584491,0.47851850823103764,0.328348736814022,0.5843486465326466,0.48331006159895357,0.11733948966665039,Present
Fair,Walking,No,Evening,Hard,0.71540068412369,0.666690522232001,0.3345657364305675,0.2539249965497125,0.5001219089331821,0.15971051930729369,Absent
Poor,Car,No,Evening,Easy,0.25722972725054427,0.5532873355636312,0.32535627493034736,0.6449684795278458,0.7133448900036171,0.15848604011276313,Present
Poor,Bus,Yes,Afternoon,Hard,0.7506697512593629,0.25590183654750814,0.3042530646783364,0.8213010576393328,0.015643670408949744,0.1342310648718982,Absent
Good,Bus,No,Morning,Easy,0.9308246763244081,0.31940082689405846,0.3705130022187667,0.3705076810215854,0.3063344708619327,0.2950271544650443,Present
Good,Bicycle,No,Evening,Medium,0.4410611862371854,0.3793015410901631,0.3830628129256059,0.39608217050244865,0.7967377115428366,0.8099308864654391,Present
Fair,Walking,No,Morning,Hard,0.635844547856597,0.34525924772331273,0.32077242789070276,0.8759905851339975,0.30758028185329794,0.21855009081502663,Present
Fair,Bus,No,Morning,Hard,0.6393250995572812,0.4437126779731052,0.4032605251740691,0.3669665066957675,0.5940670780852669,0.16808079727959974,Present
Fair,Walking,Yes,Afternoon,Easy,0.49598936461664384,0.3750630374827519,0.2919119814658677,0.9243421245575707,0.32551473478527965,0.48957803155703067,Absent
Fair,Bicycle,Yes,Evening,Medium,0.608531083544623,0.5500843030280379,0.27145375530962734,0.6597414178627438,0.7083858738536252,0.05433140647425203,Absent
Poor,Bus,Yes,Evening,Medium,0.7426653648691555,0.3723110644231197,0.3263571155579473,0.8032195596497196,0.4011692678909814,0.6636883021496478,Absent
Good,Walking,No,Afternoon,Easy,0.47464579197881224,0.4439486048008512,0.38261055779785297,0.2911047968486757,0.1659469966436346,0.005580622158517488,Present
Good,Car,No,Afternoon,Medium,0.1956635159667099,0.1922880146226126,0.39555811483018083,0.18012575774615117,0.2656688956870768,0.3075621560030197,Absent
Good,Car,Yes,Afternoon,Medium,0.732124738368013,0.4527839349915587,0.3615437801798078,0.7118102876458485,0.5752188683146399,0.18363818522030023,Present
Good,Bus,No,Afternoon,Easy,0.43688926288279867,0.44423168681644853,0.3203195244482246,0.27946829552681496,0.39985242285817174,0.26400415252463155,Present
Fair,Car,Yes,Morning,Medium,0.0513716734270361,0.3667420620150125,0.31439640339736336,0.6606844108496068,0.02089997888362548,0.1300459170597811,Absent
Fair,Walking,No,Afternoon,Easy,0.29850136703711566,0.4698815670280477,0.3823638204279731,0.8245130282976647,0.7380208334241334,0.4268938081451313,Absent
Poor,Car,Yes,Morning,Easy,0.6965496120343068,0.4590744335510326,0.34548633895680014,0.4823777531108767,0.3778017265621741,0.37096995186740894,Absent
Poor,Car,Yes,Evening,Easy,0.8882531265172582,0.5707329809559223,0.3665949034617191,0.7363662637212555,0.08899047237866019,0.5008618996560712,Absent
Fair,Bicycle,Yes,Morning,Easy,0.5831349728523578,0.41454272174057594,0.2711386791274395,0.4552743564472063,0.04894345420041918,0.2519351011285172,Absent
Good,Car,No,Morning,Easy,0.3553266522985592,0.44048234088082683,0.39724270155903474,0.5449854246015383,0.1905974544069885,0.07839748228732164,Present
Good,Car,Yes,Afternoon,Easy,0.4788935076538158,0.3734407366737589,0.4603429581574885,0.8138720349650106,0.6985372219958251,0.14237708311745617,Present
Good,Bus,Yes,Evening,Hard,0.5661828590988143,0.426918092025516,0.3384873883985331,0.953578584301779,0.10626184955430255,0.2245998329801507,Present
Fair,Car,No,Afternoon,Hard,0.6344353524174821,0.49764313771980684,0.33530914597201084,0.9800157593503468,0.4987793007957341,0.2342624677426511,Absent
Fair,Bicycle,Yes,Evening,Medium,0.7927036829539393,0.37248785717449534,0.3316319418345436,0.8650889055944597,0.21597786302493086,0.4275718961351735,Absent
Fair,Walking,Yes,Evening,Easy,0.7868282371059564,0.3673766295558641,0.3446974693971581,0.7560915434967983,0.03331485791298352,0.2987218204582128,Present
Good,Bicycle,Yes,Evening,Easy,0.45906597634007096,0.20483970871171134,0.24421458406809354,0.8522865814037265,0.3937091957642868,0.0869773769599339,Absent
Poor,Bicycle,Yes,Afternoon,Easy,0.4017083495989043,0.2544945394909448,0.3954932584716767,0.3451572106489634,0.05016132856152663,0.6692199210801533,Absent
Good,Car,Yes,Morning,Easy,0.7575970347019161,0.49603051680866683,0.3522426768778744,0.8056380152885768,0.021544891926639845,0.34585588156213287,Present
Good,Bus,Yes,Evening,Medium,0.31204265936708636,0.34089815442665683,0.2496871605799021,0.7039477181222523,0.07031623711576597,0.3310501990210996,Absent
Poor,Car,No,Afternoon,Easy,0.27026450293375565,0.4019599616577629,0.2557406918650034,0.6938638356952944,0.07535229167945673,0.16190599787794563,Absent
Poor,Bicycle,Yes,Afternoon,Hard,0.7570484943323992,0.4187800338042522,0.29812562825874944,0.8862151940631493,0.6207338343164793,0.10852347477877164,Present
Fair,Bicycle,No,Afternoon,Medium,0.219020966836668,0.4291378984815946,0.3155968600824361,0.9790698414910817,0.3582687946178508,0.19553996344842092,Absent
